Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Anguilla,United Kingdom,18.2206,-63.0686,5/18/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,5/18/2020,8,1,6,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,5/18/2020,12,1,10,1,Europe
,Botswana,-22.3285,24.6849,5/18/2020,25,1,17,7,Africa
,Burundi,-3.3731,29.9189,5/18/2020,42,1,20,21,Africa
,Sierra Leone,8.460555,-11.779889,5/18/2020,519,33,148,338,Africa
,Malawi,-13.2543,34.3015,5/18/2020,70,3,27,40,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/18/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/18/2020,1,0,1,0,Europe
,South Sudan,6.877,31.307,5/18/2020,290,4,4,282,Africa
,Western Sahara,24.2155,-12.8858,5/18/2020,6,0,6,0,Africa
,Sao Tome and Principe,0.1864,6.6131,5/18/2020,246,7,4,235,Africa
,Yemen,15.552727,48.516388,5/18/2020,130,20,1,109,Eastern Mediterranean
,Comoros,-11.6455,43.3333,5/18/2020,11,1,3,7,Africa
,Tajikistan,38.861,71.2761,5/18/2020,1729,41,0,1688,Europe
,Lesotho,-29.61,28.2336,5/18/2020,1,0,0,1,Africa
,Afghanistan,33.93911,67.709953,5/19/2020,7653,178,850,6625,Eastern Mediterranean
,Albania,41.1533,20.1683,5/19/2020,949,31,742,176,Europe
,Algeria,28.0339,1.6596,5/19/2020,7377,561,3746,3070,Africa
,Andorra,42.5063,1.5218,5/19/2020,761,51,628,82,Europe
,Angola,-11.2027,17.8739,5/19/2020,52,3,17,32,Africa
,Antigua and Barbuda,17.0608,-61.7964,5/19/2020,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,5/19/2020,8809,393,2872,5544,Americas
,Armenia,40.0691,45.0382,5/19/2020,5041,64,2164,2813,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,5/19/2020,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,5/19/2020,3081,47,2631,403,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,5/19/2020,29,0,27,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,5/19/2020,1058,6,1040,12,Western Pacific
South Australia,Australia,-34.9285,138.6007,5/19/2020,439,4,435,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,5/19/2020,228,13,195,20,Western Pacific
Victoria,Australia,-37.8136,144.9631,5/19/2020,1573,18,1454,101,Western Pacific
Western Australia,Australia,-31.9505,115.8605,5/19/2020,557,9,545,3,Western Pacific
,Austria,47.5162,14.5501,5/19/2020,16321,632,14678,1011,Europe
,Azerbaijan,40.1431,47.5769,5/19/2020,3518,41,2198,1279,Europe
,Bahamas,25.025885,-78.035889,5/19/2020,96,11,43,42,Americas
,Bahrain,26.0275,50.55,5/19/2020,7532,12,2952,4568,Eastern Mediterranean
,Bangladesh,23.685,90.3563,5/19/2020,25121,370,4993,19758,South-East Asia
,Barbados,13.1939,-59.5432,5/19/2020,90,7,68,15,Americas
,Belarus,53.7098,27.9534,5/19/2020,31508,175,10620,20713,Europe
,Belgium,50.8333,4.469936,5/19/2020,55791,9108,14687,31996,Europe
,Benin,9.3077,2.3158,5/19/2020,130,2,83,45,Africa
,Bhutan,27.5142,90.4336,5/19/2020,21,0,5,16,South-East Asia
,Bolivia,-16.2902,-63.5887,5/19/2020,4481,189,533,3759,Americas
,Bosnia and Herzegovina,43.9159,17.6791,5/19/2020,2321,134,1522,665,Europe
,Brazil,-14.235,-51.9253,5/19/2020,271885,17983,106794,147108,Americas
,Brunei,4.5353,114.7277,5/19/2020,141,1,136,4,Western Pacific
,Bulgaria,42.7339,25.4858,5/19/2020,2259,112,646,1501,Europe
,Burkina Faso,12.2383,-1.5616,5/19/2020,796,51,652,93,Africa
,Cabo Verde,16.5388,-23.0418,5/19/2020,335,3,85,247,Africa
,Cambodia,11.55,104.9167,5/19/2020,122,0,122,0,Western Pacific
,Cameroon,3.848,11.5021,5/19/2020,3529,140,1567,1822,Africa
Alberta,Canada,53.9333,-116.5765,5/19/2020,6716,128,0,6588,Americas
British Columbia,Canada,53.7267,-127.6476,5/19/2020,2446,146,0,2300,Americas
Manitoba,Canada,53.7609,-98.8139,5/19/2020,290,7,0,283,Americas
New Brunswick,Canada,46.5653,-66.4619,5/19/2020,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/19/2020,260,3,0,257,Americas
Nova Scotia,Canada,44.682,-63.7443,5/19/2020,1044,56,0,988,Americas
Ontario,Canada,51.2538,-85.3232,5/19/2020,24755,2032,0,22723,Americas
Prince Edward Island,Canada,46.5107,-63.4168,5/19/2020,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,5/19/2020,44206,3648,0,40558,Americas
Saskatchewan,Canada,52.9399,-106.4509,5/19/2020,599,7,0,592,Americas
,Central African Republic,6.6111,20.9394,5/19/2020,366,0,18,348,Africa
,Chad,15.4542,18.7322,5/19/2020,545,56,139,350,Africa
,Chile,-35.6751,-71.543,5/19/2020,58167,509,21507,36151,Americas
Anhui,China,31.8257,117.2264,5/19/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,5/19/2020,593,9,578,6,Western Pacific
Chongqing,China,30.0572,107.874,5/19/2020,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,5/19/2020,356,1,355,0,Western Pacific
Gansu,China,35.7518,104.2861,5/19/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,5/19/2020,1590,8,1579,3,Western Pacific
Guangxi,China,23.8298,108.7881,5/19/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,5/19/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,5/19/2020,169,6,162,1,Western Pacific
Hebei,China,39.549,116.1306,5/19/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,5/19/2020,945,13,932,0,Western Pacific
Henan,China,37.8957,114.9042,5/19/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,5/19/2020,1055,4,1025,26,Western Pacific
Hubei,China,30.9756,112.2707,5/19/2020,68135,4512,63616,7,Western Pacific
Hunan,China,27.6104,111.7088,5/19/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,5/19/2020,216,1,196,19,Western Pacific
Jiangsu,China,32.9711,119.455,5/19/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,5/19/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,5/19/2020,151,2,123,26,Western Pacific
Liaoning,China,41.2956,122.6085,5/19/2020,149,2,144,3,Western Pacific
Macau,China,22.1667,113.55,5/19/2020,45,0,44,1,Western Pacific
Ningxia,China,37.2692,106.1655,5/19/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,5/19/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,5/19/2020,308,3,303,2,Western Pacific
Shandong,China,36.3427,118.1498,5/19/2020,788,7,780,1,Western Pacific
Shanghai,China,31.202,121.4491,5/19/2020,666,7,641,18,Western Pacific
Shanxi,China,37.5777,112.2922,5/19/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,5/19/2020,561,3,558,0,Western Pacific
Tianjin,China,39.3054,117.323,5/19/2020,192,3,187,2,Western Pacific
Tibet,China,31.6927,88.0924,5/19/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,5/19/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,5/19/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,5/19/2020,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,5/19/2020,16935,613,4050,12272,Americas
,Congo (Brazzaville),-0.228,15.8277,5/19/2020,420,15,132,273,Africa
,Congo (Kinshasa),-4.0383,21.7587,5/19/2020,1629,61,290,1278,Africa
,Costa Rica,9.7489,-83.7534,5/19/2020,882,10,577,295,Americas
,Cote d'Ivoire,7.54,-5.5471,5/19/2020,2153,28,1050,1075,Africa
,Croatia,45.1,15.2,5/19/2020,2232,96,1967,169,Europe
,Cuba,21.521757,-77.781167,5/19/2020,1887,79,1538,270,Americas
,Cyprus,35.1264,33.4299,5/19/2020,918,17,515,386,Europe
,Czechia,49.8175,15.473,5/19/2020,8647,302,5726,2619,Europe
Faroe Islands,Denmark,61.8926,-6.9118,5/19/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,5/19/2020,11,0,11,0,Europe
,Denmark,56.2639,9.5018,5/19/2020,11044,551,9416,1077,Europe
,Djibouti,11.8251,42.5903,5/19/2020,1618,7,1033,578,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,5/19/2020,13223,441,6613,6169,Americas
,Ecuador,-1.8312,-78.1834,5/19/2020,34151,2839,3457,27855,Americas
,Egypt,26.820553,30.802498,5/19/2020,13484,659,3742,9083,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,5/19/2020,1498,30,502,966,Americas
,Equatorial Guinea,1.6508,10.2679,5/19/2020,825,7,22,796,Africa
,Eritrea,15.1794,39.7823,5/19/2020,39,0,39,0,Africa
,Estonia,58.5953,25.0136,5/19/2020,1791,64,938,789,Europe
,Eswatini,-26.5225,31.4659,5/19/2020,208,2,87,119,Africa
,Ethiopia,9.145,40.4897,5/19/2020,365,5,120,240,Africa
,Fiji,-17.7134,178.065,5/19/2020,18,0,15,3,Western Pacific
,Finland,61.92411,25.748151,5/19/2020,6399,301,5000,1098,Europe
French Guiana,France,3.9339,-53.1258,5/19/2020,218,1,136,81,Europe
French Polynesia,France,-17.6797,149.4068,5/19/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,5/19/2020,155,13,109,33,Europe
Mayotte,France,-12.8275,45.166244,5/19/2020,1370,18,627,725,Europe
New Caledonia,France,-20.904305,165.618042,5/19/2020,18,0,18,0,Europe
Reunion,France,-21.1151,55.5364,5/19/2020,446,0,354,92,Europe
Saint Barthelemy,France,17.9,-62.8333,5/19/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,5/19/2020,39,3,30,6,Europe
Martinique,France,14.6415,-61.0242,5/19/2020,192,14,91,87,Europe
,France,46.2276,2.2137,5/19/2020,178428,27976,61246,89206,Europe
,Gabon,-0.8037,11.6094,5/19/2020,1502,12,318,1172,Africa
,Gambia,13.4432,-15.3101,5/19/2020,24,1,13,10,Africa
,Georgia,42.3154,43.3569,5/19/2020,707,12,456,239,Europe
,Germany,51.165691,10.451526,5/19/2020,177778,8081,155681,14016,Europe
,Ghana,7.9465,-1.0232,5/19/2020,6096,31,1773,4292,Africa
,Greece,39.0742,21.8243,5/19/2020,2840,165,1374,1301,Europe
,Guatemala,15.7835,-90.2308,5/19/2020,2133,43,155,1935,Americas
,Guinea,9.9456,-9.6966,5/19/2020,2863,18,1525,1320,Africa
,Guyana,4.860416,-58.93018,5/19/2020,125,10,46,69,Americas
,Haiti,18.9712,-72.2852,5/19/2020,533,21,21,491,Americas
,Holy See,41.9029,12.4534,5/19/2020,12,0,2,10,Europe
,Honduras,15.2,-86.2419,5/19/2020,2955,147,349,2459,Americas
,Hungary,47.1625,19.5033,5/19/2020,3556,467,1412,1677,Europe
,Iceland,64.9631,-19.0208,5/19/2020,1802,10,1789,3,Europe
,India,20.593684,78.96288,5/19/2020,106475,3302,42309,60864,South-East Asia
,Indonesia,-0.7893,113.9213,5/19/2020,18496,1221,4467,12808,South-East Asia
,Iran,32.427908,53.688046,5/19/2020,124603,7119,97173,20311,Eastern Mediterranean
,Iraq,33.223191,43.679291,5/19/2020,3611,131,2366,1114,Eastern Mediterranean
,Ireland,53.1424,-7.6921,5/19/2020,24251,1561,19470,3220,Europe
,Israel,31.046051,34.851612,5/19/2020,16659,278,13435,2946,Europe
,Italy,41.87194,12.56738,5/19/2020,226699,32169,129401,65129,Europe
,Jamaica,18.1096,-77.2975,5/19/2020,520,9,145,366,Americas
,Japan,36.204824,138.252924,5/19/2020,16287,805,11564,3918,Western Pacific
,Jordan,31.24,36.51,5/19/2020,649,9,417,223,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,5/19/2020,6751,35,3598,3118,Europe
,Kenya,-0.0236,37.9062,5/19/2020,963,50,358,555,Africa
,South Korea,35.907757,127.766922,5/19/2020,11110,263,10066,781,Western Pacific
,Kuwait,29.31166,47.481766,5/19/2020,16764,121,4681,11962,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,5/19/2020,1243,14,898,331,Europe
,Latvia,56.8796,24.6032,5/19/2020,1012,21,694,297,Europe
,Lebanon,33.8547,35.8623,5/19/2020,954,26,251,677,Eastern Mediterranean
,Liberia,6.428055,-9.429499,5/19/2020,233,23,125,85,Africa
,Liechtenstein,47.14,9.55,5/19/2020,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,5/19/2020,1562,60,1025,477,Europe
,Luxembourg,49.8153,6.1296,5/19/2020,3958,109,3718,131,Europe
,Madagascar,-18.766947,46.869107,5/19/2020,326,2,119,205,Africa
,Malaysia,4.210484,101.975766,5/19/2020,6978,114,5646,1218,Western Pacific
,Maldives,3.2028,73.2207,5/19/2020,1143,4,91,1048,South-East Asia
,Malta,35.9375,14.3754,5/19/2020,569,6,460,103,Europe
,Mauritania,21.0079,-10.9408,5/19/2020,131,4,7,120,Africa
,Mauritius,-20.348404,57.552152,5/19/2020,332,10,322,0,Africa
,Mexico,23.6345,-102.5528,5/19/2020,54346,5666,37325,11355,Americas
,Moldova,47.4116,28.3699,5/19/2020,6340,221,2508,3611,Europe
,Monaco,43.7333,7.4167,5/19/2020,97,4,87,6,Europe
,Mongolia,46.8625,103.8467,5/19/2020,140,0,26,114,Western Pacific
,Montenegro,42.708678,19.37439,5/19/2020,324,9,312,3,Europe
,Morocco,31.7917,-7.0926,5/19/2020,7023,193,3901,2929,Eastern Mediterranean
,Namibia,-22.9576,18.4904,5/19/2020,16,0,13,3,Africa
,Nepal,28.1667,84.25,5/19/2020,402,2,37,363,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,5/19/2020,101,3,93,5,Europe
Curacao,Netherlands,12.1696,-68.99,5/19/2020,16,1,14,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,5/19/2020,77,15,54,8,Europe
,Netherlands,52.1326,5.2913,5/19/2020,44249,5715,0,38534,Europe
,New Zealand,-40.9006,174.886,5/19/2020,1503,21,1447,35,Western Pacific
,Nicaragua,12.865416,-85.207229,5/19/2020,254,17,199,38,Americas
,Niger,17.607789,8.081666,5/19/2020,914,55,734,125,Africa
,Nigeria,9.082,8.6753,5/19/2020,6401,192,1734,4475,Africa
,North Macedonia,41.6086,21.7453,5/19/2020,1839,106,1351,382,Europe
,Norway,60.472,8.4689,5/19/2020,8267,233,32,8002,Europe
,Oman,21.512583,55.923255,5/19/2020,5671,27,1574,4070,Eastern Mediterranean
,Pakistan,30.3753,69.3451,5/19/2020,45898,985,13101,31812,Eastern Mediterranean
,Panama,8.538,-80.7821,5/19/2020,9867,281,6194,3392,Americas
,Papua New Guinea,-6.314993,143.95555,5/19/2020,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,5/19/2020,829,11,230,588,Americas
,Peru,-9.19,-75.0152,5/19/2020,99483,2914,36524,60045,Americas
,Philippines,12.879721,121.774017,5/19/2020,12942,837,2843,9262,Western Pacific
,Poland,51.9194,19.1451,5/19/2020,19268,948,7903,10417,Europe
,Portugal,39.3999,-8.2245,5/19/2020,29432,1247,6431,21754,Europe
,Qatar,25.3548,51.1839,5/19/2020,35606,15,5634,29957,Eastern Mediterranean
,Romania,45.9432,24.9668,5/19/2020,17191,1137,10166,5888,Europe
,Russia,61.52401,105.318756,5/19/2020,299941,2837,76130,220974,Europe
,Rwanda,-1.9403,29.8739,5/19/2020,308,0,209,99,Africa
,Saint Lucia,13.9094,-60.9789,5/19/2020,18,0,18,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/19/2020,17,0,14,3,Americas
,San Marino,43.9424,12.4578,5/19/2020,655,41,211,403,Europe
,Saudi Arabia,23.885942,45.079162,5/19/2020,59854,329,31634,27891,Eastern Mediterranean
,Senegal,14.4974,-14.4524,5/19/2020,2617,30,1133,1454,Africa
,Serbia,44.0165,21.0059,5/19/2020,10733,234,4904,5595,Europe
,Seychelles,-4.6796,55.492,5/19/2020,11,0,11,0,Africa
,Singapore,1.2833,103.8333,5/19/2020,28794,22,10365,18407,Western Pacific
,Slovakia,48.669,19.699,5/19/2020,1495,28,1192,275,Europe
,Slovenia,46.1512,14.9955,5/19/2020,1467,104,1338,25,Europe
,Somalia,5.152149,46.199616,5/19/2020,1502,59,178,1265,Eastern Mediterranean
,South Africa,-30.5595,22.9375,5/19/2020,17200,312,7960,8928,Africa
,Spain,40.463667,-3.74922,5/19/2020,232037,27778,150376,53883,Europe
,Sri Lanka,7.873054,80.771797,5/19/2020,1027,9,569,449,South-East Asia
,Sudan,12.8628,30.2176,5/19/2020,2728,111,286,2331,Eastern Mediterranean
,Suriname,3.9193,-56.0278,5/19/2020,11,1,9,1,Americas
,Sweden,60.128161,18.643501,5/19/2020,30799,3743,0,27056,Europe
,Switzerland,46.8182,8.2275,5/19/2020,30618,1891,27700,1027,Europe
,Taiwan*,23.7,121,5/19/2020,440,7,398,35,Western Pacific
,Tanzania,-6.369028,34.888822,5/19/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,5/19/2020,3033,56,2857,120,South-East Asia
,Togo,8.6195,0.8248,5/19/2020,338,12,107,219,Africa
,Trinidad and Tobago,10.6918,-61.2225,5/19/2020,116,8,107,1,Americas
,Tunisia,33.886917,9.537499,5/19/2020,1044,47,826,171,Eastern Mediterranean
,Turkey,38.9637,35.2433,5/19/2020,151615,4199,112895,34521,Europe
,Uganda,1.373333,32.290275,5/19/2020,260,0,63,197,Africa
,Ukraine,48.3794,31.1656,5/19/2020,18876,548,5632,12696,Europe
,United Arab Emirates,23.424076,53.847818,5/19/2020,25063,227,10791,14045,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,5/19/2020,125,9,78,38,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,5/19/2020,111,1,55,55,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,5/19/2020,555,44,479,32,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,5/19/2020,147,0,145,2,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,5/19/2020,335,24,300,11,Europe
Montserrat,United Kingdom,16.742498,-62.187366,5/19/2020,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,5/19/2020,235547,35386,0,200161,Europe
,Uruguay,-32.5228,-55.7658,5/19/2020,738,20,579,139,Americas
,US,40,-100,5/19/2020,1535350,92965,289392,1152993,Americas
,Uzbekistan,41.377491,64.585262,5/19/2020,2855,13,2338,504,Europe
,Venezuela,6.4238,-66.5897,5/19/2020,749,10,253,486,Americas
,Vietnam,14.058324,108.277199,5/19/2020,324,0,263,61,Western Pacific
,Zambia,-13.133897,27.849332,5/19/2020,772,7,192,573,Africa
,Zimbabwe,-19.015438,29.154857,5/19/2020,46,4,18,24,Africa
,Dominica,15.415,-61.371,5/19/2020,16,0,16,0,Americas
,Grenada,12.1165,-61.679,5/19/2020,22,0,14,8,Americas
,Mozambique,-18.665695,35.529562,5/19/2020,146,0,0,146,Africa
,Syria,34.802075,38.996815,5/19/2020,58,3,0,55,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,5/19/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,5/19/2020,18,2,16,0,Americas
,Laos,19.85627,102.495496,5/19/2020,19,0,14,5,Western Pacific
,Libya,26.3351,17.228331,5/19/2020,68,3,35,30,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,5/19/2020,391,2,346,43,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,5/19/2020,1038,6,42,990,Africa
,Mali,17.570692,-3.996166,5/19/2020,901,53,529,319,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,5/19/2020,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,5/19/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,5/19/2020,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,5/19/2020,989,29,769,191,Europe
,Burma,21.9162,95.956,5/19/2020,193,6,104,83,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,5/19/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,5/19/2020,8,1,6,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,5/19/2020,12,1,10,1,Europe
,Botswana,-22.3285,24.6849,5/19/2020,25,1,17,7,Africa
,Burundi,-3.3731,29.9189,5/19/2020,42,1,20,21,Africa
,Sierra Leone,8.460555,-11.779889,5/19/2020,534,33,167,334,Africa
,Malawi,-13.2543,34.3015,5/19/2020,70,3,27,40,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/19/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/19/2020,1,0,1,0,Europe
,South Sudan,6.877,31.307,5/19/2020,290,4,4,282,Africa
,Western Sahara,24.2155,-12.8858,5/19/2020,6,0,6,0,Africa
,Sao Tome and Principe,0.1864,6.6131,5/19/2020,251,8,4,239,Africa
,Yemen,15.552727,48.516388,5/19/2020,167,28,5,134,Eastern Mediterranean
,Comoros,-11.6455,43.3333,5/19/2020,11,1,3,7,Africa
,Tajikistan,38.861,71.2761,5/19/2020,1936,41,641,1254,Europe
,Lesotho,-29.61,28.2336,5/19/2020,1,0,0,1,Africa
,Afghanistan,33.93911,67.709953,5/20/2020,8145,187,930,7028,Eastern Mediterranean
,Albania,41.1533,20.1683,5/20/2020,964,31,758,175,Europe
,Algeria,28.0339,1.6596,5/20/2020,7542,568,3968,3006,Africa
,Andorra,42.5063,1.5218,5/20/2020,762,51,639,72,Europe
,Angola,-11.2027,17.8739,5/20/2020,52,3,17,32,Africa
,Antigua and Barbuda,17.0608,-61.7964,5/20/2020,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,5/20/2020,9283,403,2933,5947,Americas
,Armenia,40.0691,45.0382,5/20/2020,5271,67,2419,2785,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,5/20/2020,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,5/20/2020,3082,47,2648,387,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,5/20/2020,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,5/20/2020,1058,6,1040,12,Western Pacific
South Australia,Australia,-34.9285,138.6007,5/20/2020,439,4,435,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,5/20/2020,228,13,196,19,Western Pacific
Victoria,Australia,-37.8136,144.9631,5/20/2020,1581,18,1473,90,Western Pacific
Western Australia,Australia,-31.9505,115.8605,5/20/2020,557,9,545,3,Western Pacific
,Austria,47.5162,14.5501,5/20/2020,16353,633,14882,838,Europe
,Azerbaijan,40.1431,47.5769,5/20/2020,3631,43,2253,1335,Europe
,Bahamas,25.025885,-78.035889,5/20/2020,97,11,43,43,Americas
,Bahrain,26.0275,50.55,5/20/2020,7888,12,3568,4308,Eastern Mediterranean
,Bangladesh,23.685,90.3563,5/20/2020,26738,386,5207,21145,South-East Asia
,Barbados,13.1939,-59.5432,5/20/2020,90,7,70,13,Americas
,Belarus,53.7098,27.9534,5/20/2020,32426,179,11415,20832,Europe
,Belgium,50.8333,4.469936,5/20/2020,55983,9150,14847,31986,Europe
,Benin,9.3077,2.3158,5/20/2020,130,2,57,71,Africa
,Bhutan,27.5142,90.4336,5/20/2020,21,0,5,16,South-East Asia
,Bolivia,-16.2902,-63.5887,5/20/2020,4919,199,553,4167,Americas
,Bosnia and Herzegovina,43.9159,17.6791,5/20/2020,2338,136,1557,645,Europe
,Brazil,-14.235,-51.9253,5/20/2020,291579,18859,116683,156037,Americas
,Brunei,4.5353,114.7277,5/20/2020,141,1,136,4,Western Pacific
,Bulgaria,42.7339,25.4858,5/20/2020,2292,116,684,1492,Europe
,Burkina Faso,12.2383,-1.5616,5/20/2020,809,52,661,96,Africa
,Cabo Verde,16.5388,-23.0418,5/20/2020,349,3,85,261,Africa
,Cambodia,11.55,104.9167,5/20/2020,122,0,122,0,Western Pacific
,Cameroon,3.848,11.5021,5/20/2020,3733,146,1595,1992,Africa
Alberta,Canada,53.9333,-116.5765,5/20/2020,6735,128,0,6607,Americas
British Columbia,Canada,53.7267,-127.6476,5/20/2020,2467,149,0,2318,Americas
Manitoba,Canada,53.7609,-98.8139,5/20/2020,290,7,0,283,Americas
New Brunswick,Canada,46.5653,-66.4619,5/20/2020,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/20/2020,260,3,0,257,Americas
Nova Scotia,Canada,44.682,-63.7443,5/20/2020,1045,57,0,988,Americas
Ontario,Canada,51.2538,-85.3232,5/20/2020,25197,2079,0,23118,Americas
Prince Edward Island,Canada,46.5107,-63.4168,5/20/2020,27,0,0,27,Americas
